year,country,region,rank,score,social_support,health,freedom,trust,generosity,social_support_std,health_std,freedom_std,trust_std,generosity_std,gdp_std,total_area
2017,Switzerland,Europe,4,7.493999958,1.516911745,0.858131289,0.620070577,0.367007285,0.290549278,1.145561218,1.298272485,1.413155309,2.406808562,0.325027695,1.383441906,41284
2017,Finland,Europe,5,7.468999863,1.540246725,0.80915767,0.617950857,0.382611543,0.245482773,1.227056668,1.091026496,1.39897778,2.560799763,-0.010426141,1.09398544,338424
2017,Netherlands,Europe,6,7.376999855,1.428939223,0.810696125,0.585384488,0.282661825,0.47048983,0.838324603,1.097536912,1.181160976,1.574442254,1.664420406,1.237924264,41850
2017,Canada,North America,7,7.315999985,1.481348991,0.834557652,0.611100912,0.287371516,0.435539722,1.021361299,1.198513843,1.353162629,1.620920015,1.404268264,1.178939368,9984670
2017,New Zealand,Australia,8,7.31400013,1.548195124,0.816759706,0.61406213,0.382816702,0.500005126,1.254815782,1.123196703,1.37296843,2.562824382,1.884118366,1.003706739,270467
2017,Sweden,Europe,9,7.28399992,1.478162169,0.830875158,0.612924099,0.384398729,0.385399252,1.010231591,1.182930308,1.365356827,2.578436674,1.031046224,1.215137876,450295
2017,Australia,Australia,10,7.28399992,1.510041952,0.843886793,0.601607382,0.30118373,0.47769925,1.121569046,1.237992793,1.289666131,1.757226363,1.718083932,1.191362133,7692024
2017,Israel,Africa,11,7.212999821,1.376289964,0.838404,0.405988604,0.0852421,0.330082655,0.654451505,1.214790774,-0.018709913,-0.373801642,0.619295531,0.931410051,20770
2017,Costa Rica,South America,12,7.078999996,1.416403651,0.759509265,0.58013165,0.100106589,0.214613229,0.794545175,0.880924955,1.14602791,-0.227110879,-0.240204486,0.297992877,51100
2017,Austria,Europe,13,7.006000042,1.459944963,0.815328419,0.56776619,0.221060365,0.316472322,0.946609536,1.117139799,1.063322805,0.966525956,0.517986624,1.19775726,83871
2017,United States,North America,14,6.993000031,1.419920564,0.774286628,0.505740523,0.135638788,0.392578781,0.806827697,0.943459627,0.648470521,0.123539948,1.084487256,1.338809596,9372610
2017,Ireland,Europe,15,6.977000237,1.558231115,0.809782624,0.573110342,0.298388153,0.427858323,1.289865634,1.093671169,1.099066615,1.729638107,1.347091548,1.313650293,70273
2017,Germany,Europe,16,6.951000214,1.472520351,0.798950732,0.562511384,0.276731938,0.33626917,0.990528018,1.047832895,1.028176576,1.515922944,0.665345035,1.199726873,357114
2017,Belgium,Europe,17,6.890999794,1.462312698,0.818091869,0.539770722,0.251343131,0.231503338,0.95487865,1.128834135,0.876078001,1.265372558,-0.11448247,1.142166747,30528
2017,Luxembourg,Europe,18,6.862999916,1.457583666,0.845089495,0.596627891,0.318834424,0.283180982,0.938362905,1.243082374,1.256361319,1.931412893,0.27018157,1.805354334,2586
2017,United Kingdom,Europe,19,6.714000225,1.49646008,0.805335939,0.508190036,0.265428066,0.492774159,1.074135503,1.074853739,0.664853836,1.404370263,1.830294454,1.089364953,242900
2017,Chile,South America,20,6.65199995,1.284024954,0.819479704,0.376895279,0.082287982,0.326662421,0.332223737,1.134707159,-0.213297621,-0.402954465,0.593836921,0.639115981,756102
2017,United Arab Emirates,Africa,21,6.647999763,1.266410232,0.726798236,0.60834527,0.324489564,0.360941947,0.270705806,0.742498804,1.334731801,1.987220852,0.848997565,1.529743696,83600
2017,Brazil,South America,22,6.635000229,1.431306005,0.616552353,0.437453747,0.111092761,0.162349895,0.84659039,0.275961563,0.191741454,-0.118693432,-0.629228126,0.29238275,8515767
2017,Czech Republic,Europe,23,6.609000206,1.433885217,0.754444003,0.490946174,0.036872927,0.088106759,0.85559807,0.859489838,0.549520042,-0.851134624,-1.18185906,0.877289215,78865
2017,Argentina,South America,24,6.598999977,1.440451145,0.695137084,0.494519204,0.059739888,0.109457061,0.87852902,0.60851551,0.573417885,-0.625471169,-1.022937468,0.478210358,2780400
2017,Mexico,South America,25,6.578000069,1.21086216,0.709978998,0.412730008,0.132774115,0.120990433,0.076708848,0.671323349,0.026379273,0.095269816,-0.93708848,0.401650726,1964375
2017,Singapore,Asia,26,6.572000027,1.353814363,0.949492395,0.549840569,0.464307785,0.345965981,0.575957364,1.684893348,0.943429135,3.367022164,0.737523529,1.686942302,710
2017,Malta,Europe,27,6.52699995,1.488411665,0.821944237,0.588767052,0.153066069,0.574730575,1.046027092,1.145136541,1.203784907,0.295521718,2.440339411,0.854872022,316
2017,Uruguay,South America,28,6.453999996,1.412227869,0.719216824,0.579392254,0.178061873,0.175096929,0.779961608,0.710415873,1.141082536,0.542193739,-0.534345209,0.555133783,181034
2017,Guatemala,South America,29,6.453999996,1.255585194,0.54023999,0.531310618,0.077223279,0.283488393,0.232900274,-0.046976205,0.819493467,-0.452935675,0.272469793,-0.268734755,108889
2017,Panama,South America,30,6.452000141,1.373192549,0.706156135,0.550026834,0.070983924,0.210556939,0.643634044,0.655145802,0.94467495,-0.514508982,-0.270397598,0.593730499,75417
2017,France,Europe,31,6.441999912,1.387776852,0.844465852,0.470222116,0.172502428,0.129762307,0.694568493,1.240443248,0.410909314,0.487330149,-0.871794781,1.063829349,551695
2017,Thailand,Asia,32,6.423999786,1.425792456,0.647239029,0.580200732,0.031612735,0.57212311,0.827334785,0.40582108,1.146489958,-0.903045024,2.420930669,0.341295344,513120
2017,Taiwan,Asia,33,6.421999931,1.384565353,0.793984234,0.361466587,0.063829236,0.258360475,0.683352603,1.026815726,-0.316490838,-0.585115286,0.085429407,1.070273931,36193
2017,Spain,Europe,34,6.402999878,1.532090902,0.8889606,0.40878123,0.070914097,0.190133572,1.198573144,1.428735604,-3.17E-05,-0.515198072,-0.422419522,0.952904398,505992
2017,Qatar,Africa,35,6.375,1.27429688,0.710098088,0.604130983,0.439299256,0.33047387,0.298249259,0.671827312,1.306544977,3.120224566,0.622207552,2.112488136,11586
2017,Colombia,South America,36,6.356999874,1.402182937,0.595027924,0.477487415,0.046668742,0.149014473,0.74488053,0.184874735,0.459502518,-0.754464259,-0.728490726,0.204810063,1141748
2017,Saudi Arabia,Africa,37,6.343999863,1.286677599,0.59014833,0.449750572,0.273432255,0.147616014,0.341487876,0.164225326,0.273987501,1.4833599,-0.738900196,1.301531354,2149690
2017,Trinidad and Tobago,South America,38,6.168000221,1.380228519,0.519983292,0.518630743,0.008964816,0.325296462,0.668206576,-0.132698263,0.734685429,-1.126546855,0.583669365,0.897968433,5130
2017,Kuwait,Africa,39,6.105000019,1.259698749,0.632105708,0.496337593,0.21515955,0.228289798,0.247266518,0.341780069,0.585579992,0.908293544,-0.138402548,1.545500876,17818
2017,Slovakia,Europe,40,6.09800005,1.505059242,0.712732911,0.295817465,0.024210852,0.136544481,1.104167351,0.682977326,-0.755578227,-0.976090782,-0.821311473,0.812228081,49037
2017,Bahrain,Africa,41,6.086999893,1.323110461,0.653133035,0.536746919,0.25704217,0.172668487,0.468726575,0.430763266,0.855853606,1.321613737,-0.552421388,1.200892439,765
2017,Malaysia,Asia,42,6.084000111,1.284646034,0.618784428,0.402264982,0.065600708,0.41660893,0.334392807,0.285407231,-0.043614976,-0.567633449,1.263356366,0.730741578,330803
2017,Nicaragua,South America,43,6.071000099,1.28721571,0.653095961,0.447551847,0.130687982,0.301674217,0.343367184,0.430606376,0.259281556,0.074682734,0.4078365,-0.589889038,130373
2017,Ecuador,South America,44,6.007999897,1.286168814,0.685636222,0.455198199,0.140134647,0.150112465,0.339710988,0.568309873,0.310423393,0.167907499,-0.720317791,0.038390378,276841
2017,El Salvador,South America,45,6.002999783,1.182125092,0.596018553,0.43245253,0.08998096,0.078257985,-0.023652939,0.189066867,0.158291329,-0.327036026,-1.255168694,-0.17865472,21041
2017,Poland,Europe,46,5.97300005,1.44571197,0.699475348,0.520342112,0.059307806,0.158465967,0.896902008,0.626874125,0.746131745,-0.629735186,-0.658138257,0.73210638,312679
2017,Uzbekistan,Europe,47,5.971000195,1.54896915,0.498272628,0.658248663,0.246528223,0.415983647,1.257519002,-0.224573198,1.668505504,1.21785646,1.258702054,-0.472726415,447400
2017,Italy,Europe,48,5.964000225,1.444923282,0.853144348,0.256450713,0.028028091,0.172789648,0.894147581,1.277168807,-1.018878693,-0.938420217,-0.551519522,0.978340527,301336
2017,Russia,Europe,49,5.962999821,1.469282389,0.547349334,0.373783112,0.032962881,0.052263822,0.979219709,-0.016890966,-0.234113029,-0.889721058,-1.448656999,0.708241393,17098242
2017,Belize,South America,50,5.955999851,1.081417799,0.450191766,0.547509372,0.096581072,0.240015641,-0.375364668,-0.428041229,0.927837164,-0.261902575,-0.051120896,-0.182968113,22966
2017,Japan,Asia,51,5.920000076,1.436337829,0.913475871,0.505625546,0.163760737,0.120572768,0.864163611,1.532479042,0.647701509,0.401062447,-0.940197381,1.030431214,377930
2017,Lithuania,Europe,52,5.90199995,1.473516107,0.62894994,0.234231785,0.011865643,0.010164657,0.994005612,0.328425527,-1.167487704,-1.097919936,-1.762023353,0.786452315,65300
2017,Algeria,Africa,53,5.872000217,1.146217465,0.617584646,0.233335808,0.14609611,0.069436647,-0.149057298,0.280330008,-1.173480354,0.226738419,-1.320830579,0.255454948,2381741
2017,Latvia,Europe,54,5.849999905,1.404714942,0.638566971,0.325707912,0.073842727,0.153074786,0.753723344,0.369122766,-0.555659052,-0.486296778,-0.698267669,0.658103549,64559
2017,South Korea,Asia,55,5.837999821,1.128274441,0.900214076,0.257921666,0.063282669,0.206674367,-0.211721797,1.476357932,-1.009040375,-0.590509103,-0.299297635,0.994104242,100210
2017,Moldova,Europe,56,5.837999821,1.251825571,0.589465201,0.240729049,0.010091286,0.208779126,0.219770107,0.161334469,-1.124031423,-1.115430244,-0.2836308,-0.609984194,33846
2017,Romania,Europe,57,5.824999809,1.15009129,0.685158312,0.457003742,0.004387901,0.133519918,-0.135528291,0.566287459,0.322499582,-1.171714311,-0.843824895,0.555429935,238391
2017,Bolivia,South America,58,5.822999954,1.227619052,0.47363025,0.558732927,0.060477726,0.225560725,0.135230881,-0.328854525,1.002904756,-0.618189787,-0.158716482,-0.359918256,1098581
2017,Turkmenistan,Europe,59,5.822000027,1.493149161,0.43772608,0.418271929,0.25927034,0.249924988,1.062572397,-0.480793373,0.06344584,1.343602515,0.022639615,0.34822849,488100
2017,Kazakhstan,Europe,60,5.818999767,1.384369016,0.606041551,0.437454283,0.119282886,0.201964423,0.682666913,0.231482073,0.191745039,-0.037868879,-0.33435624,0.71486503,2724900
2017,North Cyprus,Europe,61,5.809999943,1.186303377,0.834647238,0.471203625,0.155353352,0.266845703,-0.009060631,1.198892952,0.417474036,0.318093855,0.148589448,0.86353007,3355
2017,Slovenia,Europe,62,5.757999897,1.452518821,0.790828228,0.572575808,0.045128979,0.242649093,0.920674361,1.013460177,1.095491439,-0.769659468,-0.03151872,0.84992753,20273
2017,Peru,South America,63,5.715000153,1.218770385,0.630166113,0.450002879,0.047049087,0.126819715,0.104327657,0.333572113,0.275675031,-0.75071081,-0.89369805,0.120417459,1285216
2017,Mauritius,Africa,64,5.629000187,1.20956099,0.638007462,0.491247326,0.042181555,0.360933751,0.072164622,0.366755042,0.551534266,-0.798746231,0.848936558,0.487985657,2040
2017,Cyprus,Europe,65,5.620999813,1.131363273,0.844714701,0.355111539,0.041237976,0.271254301,-0.200934311,1.241496325,-0.358995922,-0.808057975,0.181404974,0.885051418,9251
2017,Estonia,Europe,66,5.611000061,1.4766711,0.695168316,0.47913143,0.183248922,0.098890811,1.005024159,0.608647677,0.470498343,0.593382325,-1.101587656,0.801465417,45227
2017,Belarus,Europe,67,5.568999767,1.444945216,0.637714267,0.295400262,0.156313822,0.155137509,0.894224184,0.365514303,-0.758368647,0.327572289,-0.68291373,0.409694302,207600
2017,Libya,Africa,68,5.525000095,1.35756433,0.52016902,0.46573323,0.09261021,0.152073666,0.589053807,-0.131912302,0.380885863,-0.301089174,-0.705719534,0.279150256,1759540
2017,Turkey,Africa,69,5.5,1.337753177,0.637605608,0.3007406,0.09967158,0.046693042,0.519865026,0.365054481,-0.722650346,-0.231403782,-1.490123262,0.509154293,783562
2017,Paraguay,South America,70,5.493000031,1.50728488,0.579250693,0.473507792,0.091065913,0.224150658,1.111940204,0.118108833,0.43288522,-0.316329127,-0.169212357,-0.124408118,406752
2017,Hong Kong,Asia,71,5.472000122,1.262790918,0.943062425,0.490968645,0.293933749,0.374465793,0.258065657,1.657683076,0.549670336,1.685679656,0.949662705,1.351721211,1104
2017,Philippines,Asia,72,5.429999828,1.253917575,0.468009055,0.585214674,0.099331893,0.193513423,0.227076255,-0.352642233,1.180025193,-0.234755996,-0.397261503,-0.302834902,342353
2017,Serbia,Europe,73,5.394999981,1.258189797,0.650784671,0.208715528,0.040903781,0.220125884,0.24199663,0.420825486,-1.33815056,-0.811355991,-0.199170879,0.201699326,88361
2017,Jordan,Africa,74,5.335999966,1.239088893,0.604590058,0.418421149,0.119803272,0.17217046,0.175288333,0.225339662,0.064443883,-0.032733431,-0.556128466,0.015006426,89342
2017,Hungary,Europe,75,5.323999882,1.343133092,0.687763453,0.175863519,0.036636937,0.078401662,0.538653925,0.577311865,-1.557877838,-0.8534635,-1.25409923,0.718335581,93028
2017,Jamaica,South America,76,5.31099987,1.368218064,0.641022384,0.474307239,0.055267781,0.233818337,0.626261075,0.379513554,0.438232239,-0.669604323,-0.097250708,-0.140997195,10991
2017,Croatia,Europe,77,5.293000221,0.967983007,0.701288521,0.255772293,0.04310311,0.248002976,-0.771526114,0.63454709,-1.023416235,-0.789651831,0.008333063,0.567046381,56594
2017,Kosovo,Europe,78,5.278999805,1.137853503,0.54145205,0.260287941,0.057471618,0.319931448,-0.17826773,-0.041847023,-0.993213789,-0.647855676,0.543734728,-0.079235088,10887
2017,China,Asia,79,5.272999763,1.160837412,0.741415501,0.472787708,0.022794275,0.028806841,-0.097998366,0.804355975,0.428069012,-0.990070325,-1.623259717,0.229947482,9706961
2017,Pakistan,Asia,80,5.269000053,0.67269069,0.402047783,0.235215262,0.124348067,0.315446019,-1.802809633,-0.631776374,-1.160909819,0.012117048,0.510347307,-0.614721776,881912
2017,Indonesia,Asia,81,5.262000084,1.274444699,0.492345721,0.443323463,0.015317135,0.611704588,0.298765505,-0.249654614,0.231000445,-1.063858759,2.715556547,0.025797653,1904569
2017,Venezuela,South America,82,5.25,1.431337595,0.617144227,0.153997123,0.064491123,0.06501963,0.846700715,0.278466248,-1.704128975,-0.57858343,-1.353708773,0.342636271,916445
2017,Montenegro,Europe,83,5.236999989,1.238376498,0.667464674,0.194989055,0.088174194,0.197911024,0.172800354,0.491411729,-1.429958661,-0.344866163,-0.364527832,0.325226665,13812
2017,Morocco,Africa,84,5.235000134,0.774864435,0.597710669,0.408158332,0.087763183,0.032209955,-1.445976444,0.196227544,-0.004197911,-0.34892224,-1.597928539,-0.254161192,446550
2017,Azerbaijan,Europe,85,5.234000206,1.152400255,0.540775776,0.398155838,0.180987507,0.04526934,-0.127464426,-0.044708872,-0.071098562,0.571065467,-1.500720629,0.402647185,86600
2017,Dominican Republic,South America,86,5.230000019,1.402416706,0.574873745,0.552589834,0.113945253,0.18696785,0.745696949,0.099586515,0.961817311,-0.090543509,-0.445983665,0.225675158,48671
2017,Greece,Europe,87,5.227000237,1.239414573,0.810198903,0.095731251,0.043289777,0,0.176425743,1.095432773,-2.093834258,-0.787809701,-1.837684272,0.726621877,131990
2017,Lebanon,Africa,88,5.224999905,1.129624248,0.735081077,0.288515985,0.03751383,0.264450759,-0.20700771,0.777550034,-0.804413424,-0.844809849,0.130762612,0.215217458,10452
2017,Portugal,Europe,89,5.195000172,1.367043018,0.795843542,0.4984653,0.015869452,0.095102713,0.622157326,1.034683924,0.599810941,-1.058408198,-1.129784473,0.787866002,92090
2017,Bosnia and Herzegovina,Europe,90,5.18200016,1.069335938,0.705186307,0.204403177,0,0.328867495,-0.417559549,0.651041695,-1.366993276,-1.215016475,0.610250453,-0.005504534,51209
2017,Honduras,South America,91,5.181000233,1.143944979,0.58256948,0.34807986,0.073345453,0.236188874,-0.156993764,0.132153237,-0.406026582,-0.491204145,-0.079605547,-0.605925173,112492
2017,Macedonia,Europe,92,5.175000191,1.207893014,0.644948184,0.325905979,0.060277794,0.253760964,0.066339356,0.396126709,-0.554334301,-0.620162824,0.051192814,0.190399212,25713
2017,Somalia,Africa,93,5.151000023,0.721151352,0.113989137,0.602126956,0.282410324,0.291631311,-1.633564857,-1.850779591,1.293141249,1.571960308,0.333081839,-2.293750728,637657
2017,Vietnam,Asia,94,5.073999882,1.277491331,0.652168989,0.571055591,0.087633237,0.234968051,0.30940561,0.426683627,1.085323625,-0.350204617,-0.088692779,-0.467704191,331212
2017,Nigeria,Africa,95,5.073999882,1.215770483,0.05691573,0.394952565,0.026121566,0.230947196,0.093850753,-2.092302169,-0.092523323,-0.95723483,-0.118622129,-0.479127512,923768
2017,Tajikistan,Europe,96,5.040999889,1.271463275,0.529235125,0.471566707,0.146377146,0.248997644,0.288353133,-0.093546464,0.419902473,0.229511833,0.015736903,-1.096729247,143100
2017,Bhutan,Asia,97,5.011000156,1.340126514,0.495879292,0.501537681,0.17338039,0.474054545,0.528153705,-0.234701289,0.620360245,0.49599435,1.690954465,-0.236752438,38394
2017,Kyrgyzstan,Europe,98,5.004000187,1.394238591,0.553457797,0.454943389,0.039439179,0.428580374,0.717135572,0.008958757,0.308719123,-0.825809471,1.352466156,-0.926245711,199951
2017,Nepal,Asia,99,4.961999893,1.179283261,0.504130781,0.440305948,0.072975546,0.394096166,-0.033577794,-0.199782734,0.210818107,-0.494854586,1.095781955,-1.203762863,147181
2017,Mongolia,Asia,100,4.954999924,1.493011236,0.557783484,0.394143969,0.032902289,0.33846423,1.062090706,0.027264148,-0.097931534,-0.890319013,0.681684028,0.101369354,1564110
2017,South Africa,Africa,101,4.828999996,1.384788632,0.18708007,0.479246736,0.072509497,0.13936238,0.684132387,-1.541474234,0.471269556,-0.499453808,-0.80033636,0.166845443,1221037
2017,Tunisia,Africa,102,4.804999828,0.86835146,0.613212049,0.28968069,0.086723149,0.049693357,-1.119480892,0.261826103,-0.796623415,-0.359185855,-1.46779033,0.053757329,163610
2017,Palestinian Territories,Africa,103,4.775000095,1.155647159,0.565666974,0.254711062,0.089282602,0.114173174,-0.116124887,0.060625409,-1.030514169,-0.333927797,-0.987832944,-0.640075766,6220
2017,Egypt,Africa,104,4.735000134,0.997471392,0.520187259,0.282110155,0.114381365,0.128631443,-0.668540416,-0.131835118,-0.847258158,-0.086239722,-0.8802124,0.011881763,1002450
2017,Bulgaria,Europe,105,4.714000225,1.434379458,0.70821768,0.289231718,0.011051531,0.113177694,0.857324165,0.663869824,-0.799626318,-1.10595403,-0.995242829,0.421380379,110879
2017,Sierra Leone,Africa,106,4.709000111,0.984136045,0.005564754,0.318697691,0.071095176,0.293040901,-0.715112991,-2.30960863,-0.602546193,-0.513411087,0.343574163,-1.469357682,71740
2017,Cameroon,Africa,107,4.695000172,0.946018219,0.132892117,0.430388749,0.051306631,0.236298457,-0.848236284,-1.770786181,0.144487943,-0.708695079,-0.078789863,-1.002335819,475442
2017,Iran,Africa,108,4.691999912,0.711551249,0.639333189,0.249322608,0.048761073,0.387242913,-1.667092407,0.372365239,-1.066554289,-0.733816013,1.044769568,0.41044662,1648195
2017,Albania,Europe,109,4.644000053,0.803685248,0.731159747,0.381498635,0.039864216,0.201312944,-1.345322184,0.760955795,-0.182508548,-0.821614977,-0.339205542,0.027357284,28748
2017,Bangladesh,Asia,110,4.607999802,0.735131741,0.533241034,0.478356659,0.123717859,0.172255352,-1.584739527,-0.076594305,0.465316367,0.005897817,-0.55549657,-0.948983785,147570
2017,Namibia,Africa,111,4.573999882,1.098470807,0.338611811,0.520303547,0.093146972,0.077133745,-0.315808475,-0.90022398,0.745873807,-0.295792118,-1.263537007,-0.048360215,825615
2017,Kenya,Africa,112,4.552999973,1.067950726,0.30998835,0.452763766,0.064641319,0.444860309,-0.422397285,-1.021352409,0.294140939,-0.577101215,1.473646324,-1.011457423,580367
2017,Mozambique,Africa,113,4.550000191,0.870701015,0.106654435,0.480791092,0.179436386,0.322228104,-1.111275269,-1.881818498,0.481598822,0.555758172,0.560829954,-1.789111353,801590
2017,Myanmar,Asia,114,4.545000076,1.123235941,0.397522569,0.514492035,0.188816205,0.838075161,-0.229318333,-0.650926122,0.707004107,0.648323264,4.400552465,-1.472481849,676578
2017,Senegal,Africa,115,4.534999847,1.179691911,0.409362853,0.377922267,0.115460448,0.183468893,-0.032150618,-0.600820546,-0.206428717,-0.075590751,-0.472028253,-1.204981579,196722
2017,Zambia,Africa,116,4.513999939,1.003187299,0.257835895,0.461603492,0.07821355,0.249580145,-0.648578093,-1.242050559,0.353264536,-0.443163149,0.020072766,-0.830433766,752612
2017,Iraq,Africa,117,4.497000217,0.978613198,0.50118047,0.288555533,0.107215755,0.199637264,-0.734401069,-0.212267826,-0.804148911,-0.15695381,-0.351678515,0.281313702,438317
2017,Gabon,Africa,118,4.465000153,1.155620217,0.356578588,0.312328577,0.076046787,0.043785378,-0.11621898,-0.824192383,-0.645145356,-0.46454593,-1.511766543,0.509001384,267668
2017,Ethiopia,Africa,119,4.460000038,0.864669204,0.353409708,0.408842742,0.165455714,0.31265074,-1.13234086,-0.837602412,0.000379695,0.41778939,0.489540567,-1.538944662,1104300
2017,Sri Lanka,Asia,120,4.440000057,1.259976387,0.625130832,0.561213255,0.073653966,0.490863562,0.248236145,0.31226387,1.019494174,-0.488159573,1.81607287,0.059918831,65610
2017,Armenia,Europe,121,4.375999928,1.007483721,0.637524426,0.198303267,0.026674422,0.083488092,-0.633573201,0.364710936,-1.407791895,-0.95177895,-1.216238241,-0.2005599,29743
2017,India,Asia,122,4.315000057,0.754372597,0.455427617,0.469987005,0.092226885,0.231538489,-1.51754246,-0.405884215,0.409336799,-0.304872031,-0.114220823,-0.458945529,3287590
2017,Mauritania,Africa,123,4.291999817,1.27203083,0.28534928,0.096098043,0.136957005,0.201870024,0.290335271,-1.125619737,-2.091381007,0.136548821,-0.335058901,-0.801703297,1030700
2017,Congo (Brazzaville),Africa,124,4.290999889,0.832044363,0.289957434,0.435025871,0.079618134,0.120852128,-1.246280366,-1.106119005,0.175502856,-0.429301959,-0.938117957,-0.419027356,342000
2017,Georgia,Europe,125,4.285999775,0.570614934,0.649546981,0.309410036,0.251666635,0.054008815,-2.159300604,0.415587844,-0.664665716,1.26856507,-1.435668093,-0.081313412,69700
2017,Congo (Kinshasa),Africa,126,4.28000021,1.229023457,0.191407025,0.235961348,0.060241356,0.246455833,0.140135647,-1.523163476,-1.1559197,-0.620522413,-0.00318314,-2.128148247,2344858
2017,Mali,Africa,127,4.190000057,1.281473398,0.169365674,0.306613743,0.104970247,0.183354199,0.323312643,-1.616437808,-0.683368434,-0.17911369,-0.472881981,-1.212440523,1240192
2017,Ivory Coast,Africa,128,4.179999828,0.90478003,0.04864217,0.447706193,0.130061775,0.20123747,-0.992257182,-2.127314124,0.260313883,0.068502987,-0.339767335,-0.909964581,322463
2017,Cambodia,Asia,129,4.168000221,1.006238341,0.429783404,0.633375823,0.068105951,0.385922968,-0.637922586,-0.514405097,1.502146076,-0.542910365,1.034944519,-0.913025439,181035
2017,Sudan,Africa,130,4.138999939,1.21400857,0.290920824,0.014995855,0.08984752,0.182317451,0.08769742,-1.102042143,-2.633824637,-0.328352883,-0.480599045,-0.775335796,1886068
2017,Ghana,Africa,131,4.119999886,0.873664737,0.295637727,0.423026294,0.02533637,0.256923944,-1.10092472,-1.082081208,0.095244921,-0.964983565,0.074736547,-0.756958297,238533
2017,Ukraine,Europe,132,4.096000195,1.394537568,0.575903952,0.122974776,0.023029471,0.270061463,0.718179724,0.103946133,-1.911618747,-0.987749284,0.17252605,-0.214733289,603500
2017,Uganda,Africa,133,4.080999851,1.129827738,0.217632607,0.443185955,0.057069719,0.325766057,-0.206297038,-1.412182364,0.230080737,-0.651821831,0.587164809,-1.438340136,241550
2017,Burkina Faso,Africa,134,4.032000065,1.043280005,0.215844259,0.324367851,0.120328106,0.250864685,-0.508557698,-1.419750274,-0.564621912,-0.027554087,0.029634277,-1.512733406,272967
2017,Niger,Africa,135,4.027999878,0.993025005,0.268505007,0.363658696,0.138572946,0.228673846,-0.684069048,-1.196901135,-0.301829142,0.152495795,-0.135543876,-1.961678363,1267000
2017,Malawi,Africa,136,3.970000029,0.512568831,0.315089583,0.466914654,0.072711654,0.28717047,-2.362021724,-0.99976507,0.388787696,-0.497458814,0.299877439,-1.791170351,118484
2017,Chad,Africa,137,3.936000109,0.953855872,0.041134715,0.162342027,0.053581882,0.21611385,-0.820863942,-2.159084084,-1.648314944,-0.68624168,-0.22903457,-1.303438361,1284000
2017,Zimbabwe,Africa,138,3.875,1.083095908,0.196763754,0.336384207,0.095375381,0.189143494,-0.369504014,-1.500494933,-0.484251752,-0.273800981,-0.429789196,-1.451653773,390757
2017,Lesotho,Africa,139,3.808000088,1.190095186,0,0.390661299,0.11909464,0.157497272,0.004181943,-2.333157491,-0.121225014,-0.039726592,-0.665348766,-1.105532529,30355
2017,Angola,Africa,140,3.795000076,1.10441196,0.049868666,0,0.069720335,0.09792649,-0.2950595,-2.122123852,-2.734122868,-0.526978757,-1.108765607,-0.301096925,1246700
2017,Afghanistan,Asia,141,3.79399991,0.581543326,0.180746779,0.10617952,0.06115783,0.311870933,-2.121134116,-1.568275381,-2.023952087,-0.611478156,0.483736051,-1.390545858,652230
2017,Botswana,Africa,142,3.766000032,1.221554995,0.341755509,0.505196333,0.098583199,0.099348448,0.114052673,-0.886920516,0.644830762,-0.24214451,-1.098181222,0.327527671,582000
2017,Benin,Africa,143,3.657000065,0.435299844,0.209930211,0.425962776,0.060929015,0.207948461,-2.631877146,-1.444777274,0.114885278,-0.613736225,-0.289813879,-1.31995489,112622
2017,Madagascar,Africa,144,3.644000053,0.913020372,0.375223309,0.189196765,0.067231975,0.20873253,-0.963478483,-0.74529187,-1.468699796,-0.55153523,-0.283977639,-1.618635919,587041
2017,Haiti,South America,145,3.602999926,0.640449822,0.27732113,0.030369857,0.09987215,0.489203781,-1.915408146,-1.159593169,-2.530997208,-0.229424449,1.803718242,-1.468906278,27750
2017,Yemen,Africa,146,3.592999935,0.935382247,0.310080916,0.249463722,0.056767423,0.104125209,-0.88538152,-1.020960689,-1.065610462,-0.65480505,-1.062625263,-0.937061807,527968
2017,South Sudan,Africa,147,3.59100008,0.601323128,0.163486004,0.147062436,0.116793513,0.285670817,-2.052054826,-1.641319327,-1.750510915,-0.062435349,0.288714729,-1.400627542,619745
2017,Liberia,Africa,148,3.532999992,0.872117937,0.229918197,0.332881182,0.038948249,0.266549885,-1.106326788,-1.360192348,-0.507681374,-0.830654231,0.146387518,-2.063920023,111369
2017,Guinea,Africa,149,3.506999969,0.791244686,0.194129139,0.348587513,0.110937618,0.264815092,-1.388769798,-1.511644066,-0.402631197,-0.120224467,0.133474536,-1.764687245,245857
2017,Togo,Africa,150,3.494999886,0.43188253,0.247105569,0.380426139,0.095665015,0.196896151,-2.643811827,-1.287459027,-0.189681827,-0.270942717,-0.372082069,-1.619503699,56785
2017,Rwanda,Africa,151,3.470999956,0.945707023,0.326424807,0.581843853,0.455220014,0.252756029,-0.84932311,-0.951796802,1.157479804,3.277339158,0.043712551,-1.468582913,26338
2017,Syria,Africa,152,3.461999893,0.396102607,0.500533342,0.081539445,0.151347131,0.493663728,-2.768770191,-0.215006335,-2.18875469,0.278558314,1.836915987,-0.49487048,185180
2017,Tanzania,Africa,153,3.348999977,1.041989803,0.364509284,0.390017778,0.066035107,0.354256362,-0.513063619,-0.790631356,-0.125529138,-0.563346566,0.79923322,-1.129100938,945087
