year,country,region,rank,score,gdp,social_support,health,freedom,trust,generosity,dystopia,Logged GDP per capita,social_support_std,health_std,freedom_std,trust_std,generosity_std,dystopia_std,gdp_std,score_std
2018,Sierra Leone,Sub-Saharan Africa,113,4.5710000000000015,0.256,0.813,0.0,0.355,0.053,0.238,,,-1.3279217637358478,-2.420522486586007,-0.6146055334644674,-0.6134331081078307,0.5806519664031985,,-1.6265914336643665,-0.721308419795844
2018,Congo (Brazzaville),Sub-Saharan Africa,114,4.559,0.682,0.8109999999999999,0.343,0.514,0.077,0.091,,,-1.334557437940015,-1.0306429208546304,0.3674646625061993,-0.3639009963351538,-0.9169873197916222,,-0.5361368758554373,-0.7320619566475485
2018,Bangladesh,Southern Asia,115,4.5,0.532,0.85,0.579,0.58,0.14400000000000002,0.153,,,-1.2051617909587553,-0.07434094559922277,0.7751164419657209,0.33270948236356934,-0.28532993377748006,,-0.9200997483233702,-0.7849335128350896
2018,Sri Lanka,Southern Asia,116,4.471,0.918,1.314,0.672,0.585,0.05,0.307,,,0.3343146244080242,0.30250686668362897,0.8059991525308362,-0.6446246220794153,1.2836255089028084,,0.06796471016077694,-0.8109212268933724
2018,Iraq,Middle East and Northern Africa,117,4.456,1.01,0.971,0.536,0.304,0.095,0.14800000000000002,,,-0.8037035016066427,-0.24858240719236885,-0.9296091812286434,-0.17675191250564615,-0.33627004555281387,,0.30346193860777565,-0.8243631479580011
2018,Mali,Sub-Saharan Africa,118,4.447,0.37,1.233,0.152,0.3670000000000001,0.056,0.139,,,0.06556981913925466,-1.8045991804893038,-0.5404870281081899,-0.5822415941362461,-0.4279622467484152,,-1.3347796505887377,-0.8324283005967789
2018,Namibia,Sub-Saharan Africa,119,4.441,0.8740000000000001,1.281,0.365,0.519,0.064,0.051,,,0.22482600003926573,-0.9414961265511603,0.3983473730713146,-0.4990642235453538,-1.3245082139942945,,-0.04466439909648316,-0.8378050690226307
2018,Cambodia,Southeastern Asia,120,4.433,0.5489999999999999,1.088,0.457,0.696,0.065,0.256,,,-0.4155165606628639,-0.568700441282103,1.4915953270763957,-0.48866705222149226,0.7640363687944012,,-0.876583956110338,-0.8449740935904329
2018,Burkina Faso,Sub-Saharan Africa,121,4.424,0.314,1.097,0.254,0.312,0.128,0.175,,,-0.3856560267441121,-1.3912822250823056,-0.8801968443244589,0.16635474118178462,-0.061193441966010405,,-1.4781257896434328,-0.8530392462292099
2018,Egypt,Middle East and Northern Africa,122,4.419,0.885,1.025,0.5529999999999999,0.312,0.107,0.092,,,-0.6245402980941298,-0.1796962479578695,-0.8801968443244589,-0.051985856619307734,-0.9067992974365553,,-0.016507121782168347,-0.857519886584087
2018,Mozambique,Sub-Saharan Africa,123,4.417,0.198,0.902,0.173,0.531,0.158,0.206,,,-1.0326342616504092,-1.7195045131996278,0.4724658784275914,0.47826988089763073,0.2546352510410606,,-1.7750570776853005,-0.8593121427260373
2018,Kenya,Sub-Saharan Africa,124,4.41,0.493,1.048,0.454,0.504,0.055,0.35200000000000004,,,-0.5482300447462071,-0.5808568223234852,0.3056992413759686,-0.5926387654601076,1.742086514880815,,-1.0199300951650327,-0.8655850392228639
2018,Zambia,Sub-Saharan Africa,125,4.377,0.562,1.047,0.295,0.503,0.08199999999999999,0.221,,,-0.5515478818482911,-1.2251450175167475,0.29952269926294556,-0.3119151397158463,0.40745558636706286,,-0.8433071738297836,-0.8951572655650482
2018,Mauritania,Sub-Saharan Africa,126,4.356,0.557,1.245,0.292,0.129,0.093,0.134,,,0.10538386436425762,-1.2373013985581298,-2.010504051007679,-0.19754625515336924,-0.4789023585237493,,-0.8561059362453813,-0.9139759550555288
2018,Ethiopia,Sub-Saharan Africa,127,4.35,0.308,0.95,0.391,0.452,0.146,0.22,,,-0.8733780807503978,-0.8361408241925136,-0.015480948501230435,0.3535038250112921,0.39726756401199603,,-1.4934843045421502,-0.9193527234813805
2018,Georgia,Central and Eastern Europe,128,4.34,0.853,0.5920000000000001,0.643,0.375,0.215,0.038,,,-2.061163763296318,0.18499518328359996,-0.49107469120400615,1.0709086463577382,-1.4569525046101628,,-0.09841920124199409,-0.9283140041911331
2018,Armenia,Central and Eastern Europe,129,4.3210000000000015,0.816,0.99,0.6659999999999999,0.26,0.028,0.077,,,-0.7406645966670546,0.2781941046008639,-1.201377034201658,-0.8733623912043692,-1.0596196327625576,,-0.1931300431174176,-0.9453404375396618
2018,Myanmar,Southeastern Asia,130,4.308,0.682,1.1740000000000002,0.429,0.58,0.17800000000000002,0.598,,,-0.13018256988367613,-0.6821599976683379,0.7751164419657209,0.6862133073748616,4.2483400142272485,,-0.5361368758554373,-0.9569901024623417
2018,Chad,Sub-Saharan Africa,131,4.301,0.358,0.907,0.053,0.189,0.06,0.181,,,-1.0160450761399913,-2.20575975485492,-1.6399115242262954,-0.5406529088408,-6.530783560950417e-05,,-1.3654966803861723,-0.9632629989591683
2018,Congo (Kinshasa),Sub-Saharan Africa,132,4.245,0.069,1.136,0.204,0.312,0.052000000000000005,0.197,,,-0.2562603797628529,-1.5938885757720107,-0.8801968443244589,-0.6238302794316922,0.16294304984545957,,-2.1052651480077227,-1.0134461709337836
2018,India,Southern Asia,133,4.19,0.721,0.747,0.485,0.539,0.093,0.172,,,-1.5468990124733637,-0.45524088489586817,0.5218782153317759,-0.19754625515336924,-0.09175750903121085,,-0.436306529013775,-1.0627332148374233
2018,Niger,Sub-Saharan Africa,134,4.166,0.131,0.867,0.221,0.39,0.099,0.175,,,-1.1487585602233346,-1.5250024165375111,-0.3984265595086601,-0.13516322721019997,-0.061193441966010405,,-1.9465604940543106,-1.0842402885408298
2018,Uganda,Sub-Saharan Africa,135,4.1610000000000005,0.322,1.09,0.237,0.45,0.061,0.259,,,-0.4088808864586968,-1.4601683843168054,-0.027834032727276567,-0.5302557375169384,0.7946004358596016,,-1.4576477697784764,-1.088720928895706
2018,Benin,Sub-Saharan Africa,136,4.141,0.378,0.3720000000000001,0.24,0.44,0.067,0.163,,,-2.7910879257547045,-1.4480120032754231,-0.08959945385750723,-0.46787270957376914,-0.18344971022681192,,-1.3143016307237814,-1.1066434903152118
2018,Sudan,Sub-Saharan Africa,137,4.1389999999999985,0.605,1.24,0.312,0.016,0.08199999999999999,0.134,,,0.08879467885383935,-1.1562588582822477,-2.7084533097792844,-0.3119151397158463,-0.4789023585237493,,-0.7332378170556431,-1.1084357464571637
2018,Ukraine,Central and Eastern Europe,138,4.103,0.7929999999999999,1.413,0.609,0.163,0.011,0.187,,,0.6627804975142981,0.04722286481460038,-1.800501619164895,-1.0501143037100154,0.06106282629479139,,-0.25200435022916734,-1.1406963570122723
2018,Togo,Sub-Saharan Africa,139,3.999,0.259,0.474,0.253,0.434,0.101,0.158,,,-2.45266854134218,-1.3953343520960997,-0.12665870653564562,-0.11436888456247687,-0.234389822002146,,-1.618912176215008,-1.2338936763937003
2018,Guinea,Sub-Saharan Africa,140,3.964,0.344,0.792,0.211,0.394,0.094,0.185,,,-1.3975963428796025,-1.565523686675452,-0.3737203910565679,-0.1871490838295077,0.040686781584657765,,-1.401333215149846,-1.2652581588778349
2018,Lesotho,Sub-Saharan Africa,141,3.808,0.472,1.215,0.079,0.423,0.112,0.116,,,0.005848751301750241,-2.1004044524962735,-0.19460066977889934,0.0,-0.6622867609149519,,-1.0736848973105435,-1.4050541379499772
2018,Angola,Sub-Saharan Africa,142,3.795,0.73,1.125,0.269,0.0,0.061,0.079,,,-0.29275658788577186,-1.330500319875394,-2.8072779835876536,-0.5302557375169384,-1.0392435880524238,,-0.413268756665699,-1.4167038028726557
2018,Madagascar,Sub-Saharan Africa,143,3.774,0.262,0.908,0.402,0.221,0.049,0.155,,,-1.0127272390379078,-0.7915674270407784,-1.4422621766095574,-0.6550217934032768,-0.26495388906734646,,-1.6112329187656493,-1.4355224923631362
2018,Zimbabwe,Sub-Saharan Africa,144,3.692,0.35700000000000004,1.094,0.248,0.406,0.099,0.132,,,-0.3956095380503625,-1.4155949871650702,-0.2996018857002911,-0.13516322721019997,-0.49927840323388295,,-1.3680564328692917,-1.5090049941831083
2018,Afghanistan,Southern Asia,145,3.632,0.332,0.537,0.255,0.085,0.036000000000000004,0.191,,,-2.2436448039109145,-1.3872300980685115,-2.2822719039806936,-0.7901850206134768,0.10181491571505866,,-1.4320502449472807,-1.5627726784416247
2018,Botswana,Sub-Saharan Africa,146,3.59,1.017,1.1740000000000002,0.417,0.557,0.092,0.042,,,-0.13018256988367613,-0.7307855218338671,0.6330559733661911,-0.2079434264772308,-1.4162004151898957,,0.32138020598961226,-1.6004100574225864
2018,Malawi,Sub-Saharan Africa,147,3.587,0.18600000000000005,0.541,0.306,0.531,0.08,0.21,,,-2.2303734555025803,-1.1805716203650123,0.4724658784275914,-0.33270948236356923,0.2953873404613279,,-1.8057741074827351,-1.6030984416355119
2018,Haiti,Latin America and Caribbean,148,3.582,0.315,0.7140000000000001,0.289,0.025,0.104,0.392,,,-1.6563876368421213,-1.249457779599512,-2.652864430762077,-0.08317737059089238,2.149607409083487,,-1.475566037160313,-1.6075790819903883
2018,Liberia,Sub-Saharan Africa,149,3.495,0.076,0.858,0.267,0.419,0.03,0.206,,,-1.1786190941420867,-1.3386045739029822,-0.2193068382309916,-0.8525680485566461,0.2546352510410606,,-2.087346880625886,-1.6855422241652367
2018,Syria,Middle East and Northern Africa,150,3.462,0.6890000000000001,0.382,0.539,0.08800000000000001,0.14400000000000002,0.376,,,-2.757909554733869,-0.2364260261509865,-2.263742277641624,0.33270948236356934,1.986599051402418,,-0.5182186084736005,-1.7151144505074207
2018,Rwanda,Sub-Saharan Africa,151,3.408,0.332,0.8959999999999999,0.4,0.636,0.444,0.2,,,-1.0525412842629112,-0.7996716810683666,1.1210028002950125,3.4518608795220307,0.19350711691066,,-1.4320502449472807,-1.7635053663400855
2018,Yemen,Middle East and Northern Africa,152,3.355,0.442,1.073,0.343,0.244,0.064,0.083,,,-0.465284117194118,-1.0306429208546304,-1.300201708010027,-0.4990642235453538,-0.9984914986321566,,-1.15047747180413,-1.8110001541017748
2018,Tanzania,Sub-Saharan Africa,153,3.303,0.455,0.991,0.381,0.481,0.097,0.27,,,-0.7373467595649711,-0.8766620943304546,0.16363877277643812,-0.15595756985792306,0.9066686817653367,,-1.1172006895235758,-1.857598813792489
2018,South Sudan,Sub-Saharan Africa,154,3.254,0.337,0.608,0.177,0.112,0.106,0.224,,,-2.008078369662981,-1.7032960051444515,-2.115505266929071,-0.06238302794316928,0.43801965343226335,,-1.4192514825316827,-1.901509089270277
2018,Central African Republic,Sub-Saharan Africa,155,3.083,0.024,0.0,0.01,0.305,0.038,0.218,,,-4.025323327729795,-2.380001216448066,-0.9234326391156203,-0.7693906779657539,0.37689151930186243,,-2.2204540097481025,-2.0547469894070485
2018,Burundi,Sub-Saharan Africa,156,2.905,0.091,0.627,0.145,0.065,0.076,0.149,,,-1.9450394647233928,-1.8329640695858624,-2.4058027462411546,-0.3742981676590154,-0.3260820231977474,,-2.048950593379093,-2.2142577860406467
2019,Finland,Western Europe,1,7.769,1.34,1.587,0.986,0.596,0.393,0.153,,,1.2680975780463282,1.080422466816864,1.4242822958350574,2.996757115265599,-0.33540397742566874,,1.0950416570576833,2.1287111190306165
2019,Denmark,Western Europe,2,7.6,1.383,1.5730000000000002,0.996,0.5920000000000001,0.41,0.252,,,1.2211540875221807,1.1218566338908185,1.3962768711430438,3.1771584379533078,0.7072649089193455,,1.203323854612748,1.9763966293014936
2019,Norway,Western Europe,3,7.5539999999999985,1.4880000000000002,1.582,1.028,0.603,0.341,0.271,,,1.2513320457162755,1.2544459685274718,1.4732917890460826,2.4449413046914277,0.9073730790259645,,1.4677338718983721,1.9349382474817316
2019,Iceland,Western Europe,4,7.494,1.38,1.624,1.026,0.591,0.118,0.354,,,1.3921625172887209,1.246159135112681,1.3892755149700393,0.0785004247291164,1.7815298221232994,,1.1957692826903012,1.8808620972820445
2019,Netherlands,Western Europe,5,7.487999999999999,1.396,1.5219999999999998,0.999,0.557,0.298,0.322,,,1.0501456577556387,1.1342868840130047,1.1512294050879177,1.988632076716632,1.4445055356279415,,1.2360603329433488,1.8754544822620745
2019,Switzerland,Western Europe,6,7.48,1.452,1.526,1.052,0.5720000000000001,0.343,0.263,,,1.063558083619682,1.3538879695049622,1.2562497476829717,2.466164989713511,0.8231170074021249,,1.3770790088290148,1.8682443289021178
2019,Sweden,Western Europe,7,7.343,1.3869999999999998,1.487,1.009,0.574,0.373,0.267,,,0.9327869314452689,1.1757210510869585,1.2702524600289782,2.7845202650447636,0.8652450432140447,,1.2133966171760093,1.744770452612829
2019,New Zealand,Australia and New Zealand,8,7.307,1.3030000000000002,1.557,1.026,0.585,0.38,0.33,,,1.1675043840660102,1.246159135112681,1.347267377932018,2.8588031626220562,1.5287616072517811,,1.0018686033475113,1.7123247624930162
2019,Canada,North America,9,7.278,1.365,1.505,1.039,0.584,0.308,0.285,,,0.993142847833459,1.300023552308821,1.340266021759014,2.0947505018270496,1.0548212043676832,,1.1579964230780697,1.6861879565631661
2019,Austria,Western Europe,10,7.246,1.376,1.475,1.016,0.532,0.226,0.244,,,0.8925496538531417,1.2047249680387269,0.9761955007628278,1.224579415921626,0.6230088372955059,,1.1856965201270395,1.657347343123333
2019,Australia,Australia and New Zealand,11,7.228,1.372,1.548,1.036,0.557,0.29,0.332,,,1.1373264258719151,1.2875933021866353,1.1512294050879177,1.9037373366282977,1.549825625157741,,1.1756237575637782,1.6411244980634259
2019,Costa Rica,Latin America and Caribbean,12,7.167000000000002,1.034,1.4409999999999998,0.963,0.5579999999999999,0.093,0.14400000000000002,,,0.7785440340087806,0.9851238825467694,1.1582307612609206,-0.18679563804692736,-0.430192058002488,,0.3244753209681514,1.5861470786937444
2019,Israel,Middle East and Northern Africa,13,7.1389999999999985,1.276,1.455,1.029,0.371,0.08199999999999999,0.261,,,0.8254875245329297,1.2585893852348669,-0.1510228430907509,-0.3035259056683867,0.8020529894961651,,0.9338774560454934,1.560911541933887
2019,Luxembourg,Western Europe,14,7.09,1.609,1.479,1.012,0.526,0.316,0.194,,,0.9059620797171841,1.1881513012091451,0.9341873637248063,2.1796452419153836,0.09640838964650895,,1.7724349394370427,1.516749352604143
2019,United Kingdom,Western Europe,15,7.0539999999999985,1.3330000000000002,1.538,0.996,0.45,0.278,0.348,,,1.1037953612118092,1.1218566338908185,0.40208429457653305,1.7763952264957972,1.7183377684054195,,1.0774143225719752,1.4843036624843287
2019,Ireland,Western Europe,16,7.021,1.499,1.5530000000000002,0.999,0.516,0.31,0.298,,,1.1540919582019686,1.1342868840130047,0.8641738019947702,2.115974186849133,1.1917373207564226,,1.495433968947342,1.4545617798745012
2019,Germany,Western Europe,17,6.985,1.3730000000000002,1.454,0.987,0.495,0.265,0.261,,,0.8221344180669187,1.0845658835242595,0.7171453223616946,1.6384412738522542,0.8020529894961651,,1.1781419482045938,1.4221160897546885
2019,Belgium,Western Europe,18,6.922999999999999,1.356,1.504,0.986,0.473,0.21,0.16,,,0.9897897413674488,1.080422466816864,0.5631154865556155,1.0547899357449577,-0.26167991475480906,,1.1353327073107307,1.3662374012150096
2019,United States,North America,19,6.892,1.433,1.457,0.8740000000000001,0.454,0.128,0.28,,,0.8321937374649508,0.6163597955885777,0.43008971926854744,0.18461884983953403,1.0021611596027842,,1.3292333866535213,1.3382980569451717
2019,Czech Republic,Central and Eastern Europe,20,6.852,1.269,1.487,0.92,0.457,0.036000000000000004,0.046,,,0.9327869314452689,0.8069569641287667,0.45109378778755826,-0.7916706611763072,-1.4623289353945226,,0.9162501215597849,1.3022472901453794
2019,United Arab Emirates,Middle East and Northern Africa,21,6.825,1.503,1.31,0.825,0.598,0.182,0.262,,,0.3392870869613929,0.4133323769262015,1.4382850081810645,0.7576583454357886,0.812584998449145,,1.5055067315106034,1.2779130225555195
2019,Malta,Western Europe,22,6.726,1.3,1.52,0.999,0.564,0.151,0.375,,,1.0434394448236184,1.1342868840130047,1.2002388982989423,0.42869122759349426,2.002702010135878,,0.9943140314250647,1.1886873747260336
2019,Mexico,Latin America and Caribbean,23,6.595,1.07,1.3230000000000002,0.861,0.433,0.073,0.07400000000000001,,,0.3828774710195311,0.5624953783924367,0.28306123963547186,-0.39903248826776244,-1.1674326847110839,,0.4151301840375081,1.0706211134567138
2019,France,Western Europe,24,6.5920000000000005,1.324,1.472,1.045,0.436,0.183,0.111,,,0.8824903344551095,1.3248840525531937,0.3040653081544827,0.7682701879468303,-0.7777483534508262,,1.054750606804636,1.06791730594673
2019,Taiwan,Eastern Asia,25,6.4460000000000015,1.368,1.43,0.914,0.35100000000000003,0.097,0.242,,,0.7416598628826643,0.7820964638843941,-0.2910499665508225,-0.14434826800276032,0.601944819389546,,1.1655509950005163,0.9363320071274892
2019,Chile,Latin America and Caribbean,26,6.444,1.159,1.369,0.92,0.35700000000000004,0.056,0.187,,,0.537120368456018,0.8069569641287667,-0.2490418295128009,-0.5794338109554722,0.022684326975649306,,0.6392491510700843,0.9345294687874982
2019,Guatemala,Latin America and Caribbean,27,6.436,0.8,1.269,0.746,0.535,0.078,0.175,,,0.20180972185495794,0.08600245704196355,0.9971995692818386,-0.34597327571255365,-0.10369978046011011,,-0.264781288982667,0.9273193154275398
2019,Saudi Arabia,Middle East and Northern Africa,28,6.375,1.403,1.357,0.795,0.439,0.132,0.08,,,0.4968830908638908,0.2890298757043393,0.32506937667349345,0.22706621988370107,-1.1042406309932045,,1.2536876674290574,0.8723418960578566
2019,Qatar,Middle East and Northern Africa,29,6.374,1.6840000000000002,1.3130000000000002,0.871,0.555,0.16699999999999998,0.22,,,0.3493464063594251,0.603929545466391,1.1372266927419106,0.5984807077701622,0.37024062242398736,,1.9612992374982028,0.8714406268878615
2019,Spain,Western Europe,30,6.354,1.286,1.484,1.062,0.362,0.079,0.153,,,0.9227276120472367,1.3953221365789163,-0.2140350486477833,-0.3353614332015119,-0.33540397742566874,,0.9590593624536482,0.8534152434879658
2019,Panama,Latin America and Caribbean,31,6.3210000000000015,1.149,1.442,0.91,0.516,0.054000000000000006,0.109,,,0.7818971404747915,0.7655227970548124,0.8641738019947702,-0.6006574959775557,-0.7988123713567861,,0.6140672446619296,0.8236733608781385
2019,Brazil,Latin America and Caribbean,32,6.3,1.004,1.439,0.802,0.39,0.086,0.099,,,0.77183782107676,0.31803379265610726,-0.017997075803682514,-0.2610785356242197,-0.9041324608865855,,0.24892960174368742,0.804746708308246
2019,Uruguay,Latin America and Caribbean,33,6.292999999999998,1.124,1.465,0.8909999999999999,0.523,0.15,0.127,,,0.8590185891930358,0.686797879614299,0.9131832952057954,0.4180793850824525,-0.6092362102031471,,0.5511124786415433,0.7984378241182811
2019,Singapore,Southeastern Asia,34,6.2620000000000005,1.5719999999999998,1.463,1.141,0.556,0.453,0.271,,,0.8523123762610145,1.7226520564631542,1.1442280489149141,3.6334676659281038,0.9073730790259645,,1.6792618857268702,0.770498479848444
2019,El Salvador,Latin America and Caribbean,35,6.252999999999999,0.794,1.242,0.789,0.43,0.07400000000000001,0.093,,,0.11127584727267208,0.2641693754599667,0.2620571711164611,-0.38842064575672053,-0.9673245146044651,,-0.27989043282755977,0.7623870573184897
2019,Italy,Western Europe,36,6.223,1.294,1.4880000000000002,1.039,0.231,0.03,0.158,,,0.9361400379112799,1.300023552308821,-1.131212707311254,-0.8553417162425578,-0.28274393266076897,,0.9792048875801719,0.735348982218646
2019,Bahrain,Middle East and Northern Africa,37,6.199,1.362,1.368,0.871,0.536,0.11,0.255,,,0.5337672619900078,0.603929545466391,1.0042009254548423,-0.006394315359217544,0.7388609357782854,,1.1504418511556236,0.7137185221387706
2019,Slovakia,Central and Eastern Europe,38,6.198,1.246,1.504,0.8809999999999999,0.334,0.014,0.121,,,0.9897897413674488,0.6453637125403447,-0.4100730214918837,-1.0251311964192258,-0.6724282639210268,,0.8583317368210295,0.7128172529687763
2019,Trinidad & Tobago,Latin America and Caribbean,39,6.192,1.231,1.477,0.713,0.489,0.016,0.185,,,0.8992558667851629,-0.05073029430208541,0.6751371853236731,-1.0039075113971423,0.001620309069689403,,0.8205588772087978,0.7074096379488073
2019,Poland,Central and Eastern Europe,40,6.182,1.206,1.4380000000000002,0.884,0.483,0.05,0.117,,,0.7684847146107499,0.6577939626625314,0.6331290482856514,-0.6431048660217227,-0.7145562997329465,,0.7576041111884109,0.6983969462488594
2019,Uzbekistan,Central and Eastern Europe,41,6.174,0.745,1.529,0.7559999999999999,0.631,0.24,0.322,,,1.0736174030177135,0.12743662411591733,1.6693297618901835,1.3731452110762103,1.4445055356279415,,-0.4032817742275176,0.691186792888901
2019,Lithuania,Central and Eastern Europe,42,6.149,1.238,1.515,0.818,0.29100000000000004,0.042,0.043,,,1.026673912493565,0.38432845997443355,-0.711131336931038,-0.7279996061100567,-1.4939249622534625,,0.8381862116945058,0.6686550636390305
2019,Colombia,Latin America and Caribbean,43,6.125,0.985,1.41,0.841,0.47,0.034,0.099,,,0.6745977335624522,0.4796270442445283,0.5421114180366047,-0.8128943461983907,-0.9041324608865855,,0.20108397956819357,0.6470246035591551
2019,Slovenia,Central and Eastern Europe,44,6.1179999999999986,1.258,1.523,0.953,0.564,0.057,0.14400000000000002,,,1.0534987642216498,0.9436897154728152,1.2002388982989423,-0.5688219684444304,-0.430192058002488,,0.8885500245108151,0.6407157193691903
2019,Nicaragua,Latin America and Caribbean,45,6.105,0.6940000000000001,1.325,0.835,0.435,0.127,0.2,,,0.3895836839515516,0.45476654400015576,0.29706395198147906,0.17400700732849228,0.15960044336438867,,-0.5317094969091061,0.6289992201592595
2019,Kosovo,Central and Eastern Europe,46,6.1,0.882,1.232,0.758,0.489,0.006,0.262,,,0.07774478261256607,0.13572345753070864,0.6751371853236731,-1.1100259365075598,0.812584998449145,,-0.0582896564357991,0.6244928743092847
2019,Argentina,Latin America and Caribbean,47,6.086,1.092,1.432,0.8809999999999999,0.471,0.05,0.066,,,0.7483660758146855,0.6453637125403447,0.5491127742096082,-0.6431048660217227,-1.2516887563349235,,0.4705303781354484,0.611875105929358
2019,Romania,Central and Eastern Europe,48,6.07,1.162,1.232,0.825,0.462,0.005,0.083,,,0.07774478261256607,0.4133323769262015,0.4861005686525762,-1.1206377790186015,-1.0726446041342645,,0.6468037229925304,0.5974547992094411
2019,Cyprus,Western Europe,49,6.046,1.263,1.223,1.042,0.406,0.041,0.19,,,0.04756682441847103,1.3124538024310077,0.09402462296437508,-0.7386114486210984,0.05428035383458916,,0.9011409777148922,0.5758243391295657
2019,Ecuador,Latin America and Caribbean,50,6.028,0.912,1.3119999999999998,0.868,0.498,0.087,0.126,,,0.3459932998934134,0.5914992953442046,0.7381493908807054,-0.25046669311317793,-0.6197682191561271,,0.017256062788664865,0.5596014940696585
2019,Kuwait,Middle East and Northern Africa,51,6.021,1.5,1.319,0.8079999999999999,0.493,0.097,0.142,,,0.36946504515548795,0.3428942929004793,0.7031426100156875,-0.14434826800276032,-0.4512560759084482,,1.4979521595881573,0.5532926098796952
2019,Thailand,Southeastern Asia,52,6.007999999999999,1.05,1.409,0.828,0.557,0.028,0.359,,,0.6712446270964421,0.4257626270483878,1.1512294050879177,-0.8765654012646413,1.834189866888199,,0.3647663712211988,0.5415761106697621
2019,Latvia,Central and Eastern Europe,53,5.94,1.187,1.465,0.812,0.264,0.064,0.075,,,0.8590185891930358,0.35946795973006146,-0.9001679536021353,-0.49453907086713816,-1.1569006757581042,,0.7097584890129174,0.4802898071101164
2019,South Korea,Eastern Asia,54,5.895,1.301,1.219,1.036,0.159,0.056,0.175,,,0.034154398554428624,1.2875933021866353,-1.6353103517675127,-0.5794338109554722,-0.10369978046011011,,0.9968322220658798,0.4397326944603494
2019,Estonia,Central and Eastern Europe,55,5.893,1.237,1.528,0.8740000000000001,0.495,0.161,0.103,,,1.070264296551703,0.6163597955885777,0.7171453223616946,0.5348096527039119,-0.8620044250746658,,0.8356680210536906,0.43793015612035996
2019,Jamaica,Latin America and Caribbean,56,5.89,0.831,1.4780000000000002,0.831,0.49,0.028,0.107,,,0.9026089732511738,0.43819287717057404,0.6821385414966766,-0.8765654012646413,-0.819876389262746,,-0.18671737911738784,0.43522634861037546
2019,Mauritius,Sub-Saharan Africa,57,5.888,1.12,1.402,0.7979999999999999,0.498,0.06,0.215,,,0.6477728818343674,0.3014601258265251,0.7381493908807054,-0.5369864409113052,0.31758057765908765,,0.5410397160782814,0.433423810270386
2019,Japan,Eastern Asia,58,5.886,1.327,1.419,1.088,0.445,0.14,0.069,,,0.7047756917565481,1.5030509709711972,0.36707751371151504,0.31196095997203516,-1.2200927294759836,,1.0623051787270819,0.4316212719303966
2019,Honduras,Latin America and Caribbean,59,5.86,0.642,1.236,0.828,0.507,0.078,0.246,,,0.09115720847660846,0.4257626270483878,0.8011615964377379,-0.34597327571255365,0.6440728552014658,,-0.6626554102315103,0.40818827351053183
2019,Kazakhstan,Central and Eastern Europe,60,5.809,1.173,1.508,0.7290000000000001,0.41,0.096,0.146,,,1.0032021672314912,0.015564373016241823,0.12203004765638908,-0.15496011051380207,-0.40912804009652837,,0.6745038200415008,0.3622235458407966
2019,Bolivia,Latin America and Caribbean,61,5.779,0.7759999999999999,1.209,0.706,0.511,0.064,0.13699999999999998,,,0.0006233338943226148,-0.07973421125385337,0.8291670211297523,-0.49453907086713816,-0.5039161206733479,,-0.32521786436223843,0.3351854707409522
2019,Hungary,Central and Eastern Europe,62,5.757999999999999,1.2009999999999998,1.41,0.828,0.199,0.02,0.081,,,0.6745977335624522,0.4257626270483878,-1.3552561048473688,-0.9614601413529753,-1.0937086220402243,,0.7450131579843333,0.31625881817106055
2019,Paraguay,Latin America and Caribbean,63,5.7429999999999986,0.855,1.475,0.777,0.514,0.08,0.184,,,0.8925496538531417,0.21444837497122166,0.850171089648763,-0.3247495906904701,-0.008911699883290547,,-0.12628080373781667,0.30273978062113793
2019,Northern Cyprus,Middle East and Northern Africa,64,5.718,1.263,1.252,1.042,0.417,0.162,0.191,,,0.1448069119327781,1.3124538024310077,0.17103954086741427,0.5454214952149536,0.0648123627875691,,0.9011409777148922,0.2802080513712691
2019,Peru,Latin America and Caribbean,65,5.697,0.96,1.274,0.8540000000000001,0.455,0.027000000000000003,0.083,,,0.2185752541850113,0.5334914614406693,0.43709107544155107,-0.8871772437756831,-1.0726446041342645,,0.13812921354780694,0.26128139880137824
2019,Portugal,Western Europe,66,5.693,1.221,1.431,0.999,0.508,0.025,0.047,,,0.7450129693486752,1.1342868840130047,0.8081629526107414,-0.9084009287977666,-1.4517969264415427,,0.7953769708006432,0.2576763221213986
2019,Pakistan,Southern Asia,67,5.653,0.677,0.8859999999999999,0.535,0.313,0.098,0.22,,,-1.082430054627101,-0.7882584682184698,-0.5571015011249593,-0.13373642549171855,0.37024062242398736,,-0.574518737802969,0.22162555532160633
2019,Russia,Central and Eastern Europe,68,5.648,1.183,1.452,0.726,0.334,0.031,0.08199999999999999,,,0.8154282051348976,0.0031341228940550935,-0.4100730214918837,-0.8447298737315161,-1.0831766130872447,,0.6996857264496554,0.2171192094716324
2019,Philippines,Southeastern Asia,69,5.631,0.807,1.293,0.657,0.5579999999999999,0.107,0.117,,,0.28228427703921233,-0.2827616299162286,1.1582307612609206,-0.03822984289234283,-0.7145562997329465,,-0.24715395449695873,0.20179763358172118
2019,Serbia,Central and Eastern Europe,70,5.603,1.004,1.383,0.8540000000000001,0.282,0.039,0.13699999999999998,,,0.5840638589801664,0.5334914614406693,-0.7741435424880708,-0.7598351336431819,-0.5039161206733479,,0.24892960174368742,0.1765620968218662
